airline_name,type,flight_date,timestamp,price
United Airlines,Total,12 March – 19 April,2023-03-14,"6,372"
United Airlines,Total,13 March – 13 April,2023-03-14,"2,617"
United Airlines,Total,13 March – 14 April,2023-03-14,"3,139"
United Airlines,Total,13 March – 15 April,2023-03-14,"3,443"
United Airlines,Total,13 March – 16 April,2023-03-14,"3,907"
United Airlines,Total,13 March – 17 April,2023-03-14,"5,671"
United Airlines,Total,13 March – 18 April,2023-03-14,"6,199"
United Airlines,Total,13 March – 19 April,2023-03-14,"6,547"
United Airlines,Total,14 March – 13 April,2023-03-14,"2,578"
United Airlines,Total,14 March – 14 April,2023-03-14,"3,137"
United Airlines,Total,14 March – 15 April,2023-03-14,"3,453"
United Airlines,Total,14 March – 16 April,2023-03-14,"3,934"
United Airlines,Total,14 March – 17 April,2023-03-14,"5,672"
United Airlines,Total,14 March – 18 April,2023-03-14,"6,190"
United Airlines,Total,14 March – 19 April,2023-03-14,"6,447"
United Airlines,Total,15 March – 13 April,2023-03-14,"2,460"
United Airlines,Total,15 March – 14 April,2023-03-14,"3,280"
United Airlines,Total,15 March – 15 April,2023-03-14,"3,429"
United Airlines,Total,15 March – 16 April,2023-03-14,"3,978"
United Airlines,Total,15 March – 17 April,2023-03-14,"5,701"
United Airlines,Total,15 March – 18 April,2023-03-14,"6,144"
United Airlines,Total,15 March – 19 April,2023-03-14,"6,389"
United Airlines,Total,16 March – 13 April,2023-03-14,"2,582"
United Airlines,Total,16 March – 14 April,2023-03-14,"3,299"
United Airlines,Total,16 March – 15 April,2023-03-14,"3,428"
United Airlines,Total,16 March – 16 April,2023-03-14,"4,071"
United Airlines,Total,16 March – 17 April,2023-03-14,"5,698"
United Airlines,Total,16 March – 18 April,2023-03-14,"6,220"
United Airlines,Total,16 March – 19 April,2023-03-14,"6,496"
United Airlines,Total,17 March – 13 April,2023-03-14,"2,492"
United Airlines,Total,17 March – 14 April,2023-03-14,"3,221"
United Airlines,Total,17 March – 15 April,2023-03-14,"3,467"
United Airlines,Total,17 March – 16 April,2023-03-14,"3,898"
United Airlines,Total,17 March – 17 April,2023-03-14,"5,667"
United Airlines,Total,17 March – 18 April,2023-03-14,"6,221"
United Airlines,Total,17 March – 19 April,2023-03-14,"6,523"
United Airlines,Total,18 March – 13 April,2023-03-14,"2,487"
United Airlines,Total,18 March – 14 April,2023-03-14,"3,317"
United Airlines,Total,18 March – 15 April,2023-03-14,"3,588"
United Airlines,Total,18 March – 16 April,2023-03-14,"4,025"
United Airlines,Total,18 March – 17 April,2023-03-14,"5,529"
United Airlines,Total,18 March – 18 April,2023-03-14,"6,118"
United Airlines,Total,18 March – 19 April,2023-03-14,"6,447"
United Airlines,Departure,1880,2023-03-15,"2,289"
United Airlines,Departure,1850,2023-03-15,"1,831"
United Airlines,Departure,1200,2023-03-15,843
United Airlines,Departure,1000,2023-03-15,"1,020"
United Airlines,Departure,1900,2023-03-15,"2,294"
United Airlines,Departure,1990,2023-03-15,"2,261"
United Airlines,Departure,1760,2023-03-15,"1,645"
United Airlines,Return,13 April,2023-03-15,654
United Airlines,Return,14 April,2023-03-15,644
United Airlines,Return,15 April,2023-03-15,909
United Airlines,Return,16 April,2023-03-15,562
United Airlines,Return,17 April,2023-03-15,640
United Airlines,Return,18 April,2023-03-15,432
United Airlines,Return,19 April,2023-03-15,301
United Airlines,Total,12 March – 13 April,2023-03-15,"2,539"
United Airlines,Total,12 March – 14 April,2023-03-15,"3,177"
United Airlines,Total,12 March – 15 April,2023-03-15,"3,396"
United Airlines,Total,12 March – 16 April,2023-03-15,"4,068"
United Airlines,Total,12 March – 17 April,2023-03-15,"5,652"
United Airlines,Total,12 March – 18 April,2023-03-15,"6,189"
United Airlines,Total,12 March – 19 April,2023-03-15,"6,544"
United Airlines,Total,13 March – 13 April,2023-03-15,"2,444"
United Airlines,Total,13 March – 14 April,2023-03-15,"3,265"
United Airlines,Total,13 March – 15 April,2023-03-15,"3,430"
United Airlines,Total,13 March – 16 April,2023-03-15,"4,009"
United Airlines,Total,13 March – 17 April,2023-03-15,"5,563"
United Airlines,Total,13 March – 18 April,2023-03-15,"6,297"
United Airlines,Total,13 March – 19 April,2023-03-15,"6,438"
United Airlines,Total,14 March – 13 April,2023-03-15,"2,538"
United Airlines,Total,14 March – 14 April,2023-03-15,"3,322"
United Airlines,Total,14 March – 15 April,2023-03-15,"3,577"
United Airlines,Total,14 March – 16 April,2023-03-15,"4,059"
United Airlines,Total,14 March – 17 April,2023-03-15,"5,538"
United Airlines,Total,14 March – 18 April,2023-03-15,"6,287"
United Airlines,Total,14 March – 19 April,2023-03-15,"6,509"
United Airlines,Total,15 March – 13 April,2023-03-15,"2,531"
United Airlines,Total,15 March – 14 April,2023-03-15,"3,212"
United Airlines,Total,15 March – 15 April,2023-03-15,"3,472"
United Airlines,Total,15 March – 16 April,2023-03-15,"4,066"
United Airlines,Total,15 March – 17 April,2023-03-15,"5,705"
United Airlines,Total,15 March – 18 April,2023-03-15,"6,296"
United Airlines,Total,15 March – 19 April,2023-03-15,"6,450"
United Airlines,Total,16 March – 13 April,2023-03-15,"2,572"
United Airlines,Total,16 March – 14 April,2023-03-15,"3,260"
United Airlines,Total,16 March – 15 April,2023-03-15,"3,414"
United Airlines,Total,16 March – 16 April,2023-03-15,"4,048"
United Airlines,Total,16 March – 17 April,2023-03-15,"5,546"
United Airlines,Total,16 March – 18 April,2023-03-15,"6,285"
United Airlines,Total,16 March – 19 April,2023-03-15,"6,512"
United Airlines,Total,17 March – 13 April,2023-03-15,"2,613"
United Airlines,Total,17 March – 14 April,2023-03-15,"3,308"
United Airlines,Total,17 March – 15 April,2023-03-15,"3,566"
United Airlines,Total,17 March – 16 April,2023-03-15,"3,944"
United Airlines,Total,17 March – 17 April,2023-03-15,"5,622"
United Airlines,Total,17 March – 18 April,2023-03-15,"6,172"
United Airlines,Total,17 March – 19 April,2023-03-15,"6,449"
United Airlines,Total,18 March – 13 April,2023-03-15,"2,535"
United Airlines,Total,18 March – 14 April,2023-03-15,"3,152"
United Airlines,Total,18 March – 15 April,2023-03-15,"3,449"
United Airlines,Total,18 March – 16 April,2023-03-15,"3,898"
United Airlines,Total,18 March – 17 April,2023-03-15,"5,532"
United Airlines,Total,18 March – 18 April,2023-03-15,"6,210"
United Airlines,Total,18 March – 19 April,2023-03-15,"6,394"
United Airlines,Departure,1880,2023-03-16,"1,623"
United Airlines,Departure,1850,2023-03-16,"1,431"
United Airlines,Departure,1200,2023-03-16,"1,072"
United Airlines,Departure,1000,2023-03-16,812
United Airlines,Departure,1900,2023-03-16,"1,705"
United Airlines,Departure,1990,2023-03-16,"2,230"
United Airlines,Departure,1760,2023-03-16,"1,403"
United Airlines,Return,13 April,2023-03-16,721
United Airlines,Return,14 April,2023-03-16,556
United Airlines,Return,15 April,2023-03-16,"1,014"
United Airlines,Return,16 April,2023-03-16,729
United Airlines,Return,17 April,2023-03-16,716
United Airlines,Return,18 April,2023-03-16,440
United Airlines,Return,19 April,2023-03-16,579
United Airlines,Total,12 March – 13 April,2023-03-16,"2,490"
United Airlines,Total,12 March – 14 April,2023-03-16,"3,260"
United Airlines,Total,12 March – 15 April,2023-03-16,"3,470"
United Airlines,Total,12 March – 16 April,2023-03-16,"3,988"
United Airlines,Total,12 March – 17 April,2023-03-16,"5,640"
United Airlines,Total,12 March – 18 April,2023-03-16,"6,170"
United Airlines,Total,12 March – 19 April,2023-03-16,"6,510"
United Airlines,Total,13 March – 13 April,2023-03-16,"2,523"
United Airlines,Total,13 March – 14 April,2023-03-16,"3,133"
United Airlines,Total,13 March – 15 April,2023-03-16,"3,572"
United Airlines,Total,13 March – 16 April,2023-03-16,"4,023"
United Airlines,Total,13 March – 17 April,2023-03-16,"5,660"
United Airlines,Total,13 March – 18 April,2023-03-16,"6,249"
United Airlines,Total,13 March – 19 April,2023-03-16,"6,406"
United Airlines,Total,14 March – 13 April,2023-03-16,"2,515"
United Airlines,Total,14 March – 14 April,2023-03-16,"3,251"
United Airlines,Total,14 March – 15 April,2023-03-16,"3,498"
United Airlines,Total,14 March – 16 April,2023-03-16,"3,889"
United Airlines,Total,14 March – 17 April,2023-03-16,"5,567"
United Airlines,Total,14 March – 18 April,2023-03-16,"6,264"
United Airlines,Total,14 March – 19 April,2023-03-16,"6,529"
United Airlines,Total,15 March – 13 April,2023-03-16,"2,547"
United Airlines,Total,15 March – 14 April,2023-03-16,"3,193"
United Airlines,Total,15 March – 15 April,2023-03-16,"3,472"
United Airlines,Total,15 March – 16 April,2023-03-16,"3,952"
United Airlines,Total,15 March – 17 April,2023-03-16,"5,565"
United Airlines,Total,15 March – 18 April,2023-03-16,"6,218"
United Airlines,Total,15 March – 19 April,2023-03-16,"6,479"
United Airlines,Total,16 March – 13 April,2023-03-16,"2,603"
United Airlines,Total,16 March – 14 April,2023-03-16,"3,281"
United Airlines,Total,16 March – 15 April,2023-03-16,"3,590"
United Airlines,Total,16 March – 16 April,2023-03-16,"3,919"
United Airlines,Total,16 March – 17 April,2023-03-16,"5,644"
United Airlines,Total,16 March – 18 April,2023-03-16,"6,172"
United Airlines,Total,16 March – 19 April,2023-03-16,"6,468"
United Airlines,Total,17 March – 13 April,2023-03-16,"2,602"
United Airlines,Total,17 March – 14 April,2023-03-16,"3,140"
United Airlines,Total,17 March – 15 April,2023-03-16,"3,403"
United Airlines,Total,17 March – 16 April,2023-03-16,"3,951"
United Airlines,Total,17 March – 17 April,2023-03-16,"5,664"
United Airlines,Total,17 March – 18 April,2023-03-16,"6,237"
United Airlines,Total,17 March – 19 April,2023-03-16,"6,420"
United Airlines,Total,18 March – 13 April,2023-03-16,"2,430"
United Airlines,Total,18 March – 14 April,2023-03-16,"3,282"
United Airlines,Total,18 March – 15 April,2023-03-16,"3,399"
United Airlines,Total,18 March – 16 April,2023-03-16,"4,042"
United Airlines,Total,18 March – 17 April,2023-03-16,"5,557"
United Airlines,Total,18 March – 18 April,2023-03-16,"6,222"
United Airlines,Total,18 March – 19 April,2023-03-16,"6,476"
United Airlines,Departure,1880,2023-03-17,"2,228"
United Airlines,Departure,1850,2023-03-17,"2,331"
United Airlines,Departure,1200,2023-03-17,"1,019"
United Airlines,Departure,1000,2023-03-17,998
United Airlines,Departure,1900,2023-03-17,"2,182"
United Airlines,Departure,1990,2023-03-17,"2,263"
United Airlines,Departure,1760,2023-03-17,"2,250"
United Airlines,Return,13 April,2023-03-17,561
United Airlines,Return,14 April,2023-03-17,700
United Airlines,Return,15 April,2023-03-17,"1,016"
United Airlines,Return,16 April,2023-03-17,733
United Airlines,Return,17 April,2023-03-17,749
United Airlines,Return,18 April,2023-03-17,573
United Airlines,Return,19 April,2023-03-17,552
United Airlines,Total,12 March – 13 April,2023-03-17,"2,587"
United Airlines,Total,12 March – 14 April,2023-03-17,"3,248"
United Airlines,Total,12 March – 15 April,2023-03-17,"3,484"
United Airlines,Total,12 March – 16 April,2023-03-17,"3,987"
United Airlines,Total,12 March – 17 April,2023-03-17,"5,604"
United Airlines,Total,12 March – 18 April,2023-03-17,"6,240"
United Airlines,Total,12 March – 19 April,2023-03-17,"6,393"
United Airlines,Total,13 March – 13 April,2023-03-17,"2,535"
United Airlines,Total,13 March – 14 April,2023-03-17,"3,200"
United Airlines,Total,13 March – 15 April,2023-03-17,"3,474"
United Airlines,Total,13 March – 16 April,2023-03-17,"4,010"
United Airlines,Total,13 March – 17 April,2023-03-17,"5,648"
United Airlines,Total,13 March – 18 April,2023-03-17,"6,123"
United Airlines,Total,13 March – 19 April,2023-03-17,"6,429"
United Airlines,Total,14 March – 13 April,2023-03-17,"2,569"
United Airlines,Total,14 March – 14 April,2023-03-17,"3,164"
United Airlines,Total,14 March – 15 April,2023-03-17,"3,435"
United Airlines,Total,14 March – 16 April,2023-03-17,"3,920"
United Airlines,Total,14 March – 17 April,2023-03-17,"5,708"
United Airlines,Total,14 March – 18 April,2023-03-17,"6,242"
United Airlines,Total,14 March – 19 April,2023-03-17,"6,490"
United Airlines,Total,15 March – 13 April,2023-03-17,"2,561"
United Airlines,Total,15 March – 14 April,2023-03-17,"3,222"
United Airlines,Total,15 March – 15 April,2023-03-17,"3,518"
United Airlines,Total,15 March – 16 April,2023-03-17,"3,961"
United Airlines,Total,15 March – 17 April,2023-03-17,"5,536"
United Airlines,Total,15 March – 18 April,2023-03-17,"6,112"
United Airlines,Total,15 March – 19 April,2023-03-17,"6,548"
United Airlines,Total,16 March – 13 April,2023-03-17,"2,607"
United Airlines,Total,16 March – 14 April,2023-03-17,"3,240"
United Airlines,Total,16 March – 15 April,2023-03-17,"3,531"
United Airlines,Total,16 March – 16 April,2023-03-17,"3,977"
United Airlines,Total,16 March – 17 April,2023-03-17,"5,668"
United Airlines,Total,16 March – 18 April,2023-03-17,"6,187"
United Airlines,Total,16 March – 19 April,2023-03-17,"6,469"
United Airlines,Total,17 March – 13 April,2023-03-17,"2,562"
United Airlines,Total,17 March – 14 April,2023-03-17,"3,147"
United Airlines,Total,17 March – 15 April,2023-03-17,"3,390"
United Airlines,Total,17 March – 16 April,2023-03-17,"3,886"
United Airlines,Total,17 March – 17 April,2023-03-17,"5,705"
United Airlines,Total,17 March – 18 April,2023-03-17,"6,245"
United Airlines,Total,17 March – 19 April,2023-03-17,"6,409"
United Airlines,Total,18 March – 13 April,2023-03-17,"2,613"
United Airlines,Total,18 March – 14 April,2023-03-17,"3,244"
United Airlines,Total,18 March – 15 April,2023-03-17,"3,494"
United Airlines,Total,18 March – 16 April,2023-03-17,"4,075"
United Airlines,Total,18 March – 17 April,2023-03-17,"5,612"
United Airlines,Total,18 March – 18 April,2023-03-17,"6,104"
United Airlines,Total,18 March – 19 April,2023-03-17,"6,365"
United Airlines,Departure,1880,2023-03-18,"1,900"
United Airlines,Departure,1850,2023-03-18,"2,171"
United Airlines,Departure,1200,2023-03-18,"1,624"
United Airlines,Departure,1000,2023-03-18,752
United Airlines,Departure,1900,2023-03-18,"1,610"
United Airlines,Departure,1990,2023-03-18,"2,049"
United Airlines,Departure,1760,2023-03-18,"1,485"
United Airlines,Return,13 April,2023-03-18,736
United Airlines,Return,14 April,2023-03-18,642
United Airlines,Return,15 April,2023-03-18,812
United Airlines,Return,16 April,2023-03-18,670
United Airlines,Return,17 April,2023-03-18,772
United Airlines,Return,18 April,2023-03-18,319
United Airlines,Return,19 April,2023-03-18,441
United Airlines,Total,12 March – 13 April,2023-03-18,"2,526"
United Airlines,Total,12 March – 14 April,2023-03-18,"3,234"
United Airlines,Total,12 March – 15 April,2023-03-18,"3,402"
United Airlines,Total,12 March – 16 April,2023-03-18,"3,960"
United Airlines,Total,12 March – 17 April,2023-03-18,"5,516"
United Airlines,Total,12 March – 18 April,2023-03-18,"6,233"
United Airlines,Total,12 March – 19 April,2023-03-18,"6,376"
United Airlines,Total,13 March – 13 April,2023-03-18,"2,604"
United Airlines,Total,13 March – 14 April,2023-03-18,"3,137"
United Airlines,Total,13 March – 15 April,2023-03-18,"3,492"
United Airlines,Total,13 March – 16 April,2023-03-18,"3,986"
United Airlines,Total,13 March – 17 April,2023-03-18,"5,669"
United Airlines,Total,13 March – 18 April,2023-03-18,"6,278"
United Airlines,Total,13 March – 19 April,2023-03-18,"6,522"
United Airlines,Total,14 March – 13 April,2023-03-18,"2,445"
United Airlines,Total,14 March – 14 April,2023-03-18,"3,205"
United Airlines,Total,14 March – 15 April,2023-03-18,"3,505"
United Airlines,Total,14 March – 16 April,2023-03-18,"3,996"
United Airlines,Total,14 March – 17 April,2023-03-18,"5,694"
